,Unnamed: 0,Combination,Global_Accuracy(%)_zero,Global_Latency_Sum(ms)_zero,New_Combination_zero,Numeric_Tuple,New_Combination_sim,Global_Accuracy(%)_sim,Global_DataVolume,Global_Latency_Sum(ms)_sim,Global_RoundTime_Max(ms),Computation_Time(ms),Numerical_Combination,Global_Accuracy(%)_history,Global_Latency_Sum(ms)_history
217,217,C2-C4-C8-C10,43.32305,10480.549,C2-C4-C8-C10-C21,"(2, 4, 8, 10, 21)",C2-C4-C8-C10-C21,33.730000257492065,13981,10800.199508666992,2274.58930015564,15155.789852142334,2-4-8-10-21,75.11,8465.52
218,218,C4-C5-C7-C8,51.48331,10766.737,C4-C5-C7-C8-C20,"(4, 5, 7, 8, 20)",C4-C5-C7-C8-C20,41.35000109672546,13985,10836.163759231567,2349.889278411865,15154.311895370483,4-5-7-8-20,74.64599999999999,8791.119999999999
219,219,C4-C5-C10,40.04389,9836.976,C4-C5-C10-C20-C24,"(4, 5, 10, 20, 24)",C4-C5-C10-C20-C24,45.44999897480011,13979,20592.31448173523,11261.895418167114,24988.46864700317,4-5-10-20-24,76.158,8772.35
220,220,C1-C8-C10,36.172302,8688.107,C1-C8-C10-C21-C25,"(1, 8, 10, 21, 25)",C1-C8-C10-C21-C25,23.30999970436096,13991,11451.296091079712,2467.592477798462,15778.448581695557,1-8-10-21-25,78.856,8481.75
221,221,C3-C7-C10,41.817047,9653.719,C3-C7-C10-C17-C22,"(3, 7, 10, 17, 22)",C3-C7-C10-C17-C22,36.3400012254715,13990,11518.924474716188,2432.002067565918,15734.99584197998,3-7-10-17-22,79.882,8432.27
222,222,C4-C6-C7,44.091267,9708.301,C4-C6-C7-C16-C20,"(4, 6, 7, 16, 20)",C4-C6-C7-C16-C20,36.4300012588501,13981,11318.498373031616,2472.822904586792,15884.842872619629,4-6-7-16-20,73.858,8691.35
223,223,C2-C3-C9-C10,47.808834,10790.376,C2-C3-C9-C10-C25,"(2, 3, 9, 10, 25)",C2-C3-C9-C10-C25,31.65999948978424,13990,11177.544355392456,2395.299434661865,15721.662998199465,2-3-9-10-25,79.436,8412.97
224,224,C1-C2-C4-C8,42.791283,9761.293,C1-C2-C4-C8-C16,"(1, 2, 4, 8, 16)",C1-C2-C4-C8-C16,32.12000131607056,13982,11053.325176239014,2424.0825176239014,15685.266971588137,1-2-4-8-16,74.078,8506.54
225,225,C2-C5-C8-C10,44.154373,10588.088,C2-C5-C8-C10-C15,"(2, 5, 8, 10, 15)",C2-C5-C8-C10-C15,23.759999871253967,13986,11081.59565925598,2431.926488876343,15354.564905166626,2-5-8-10-15,75.21000000000001,8544.55
226,226,C1-C2-C4,35.205715,8415.408,C1-C2-C4-C23-C24,"(1, 2, 4, 23, 24)",C1-C2-C4-C23-C24,27.73999869823456,13985,11366.36471748352,2413.9151573181152,15518.877029418943,1-2-4-23-24,79.44800000000001,8529.050000000001
227,227,C5-C8-C9,40.64792,9888.533,C5-C8-C9-C15-C25,"(5, 8, 9, 15, 25)",C5-C8-C9-C15-C25,31.27999901771545,13996,11784.091711044312,2597.220659255981,15929.972887039185,5-8-9-15-25,77.71400000000001,8505.65
228,228,C1-C2-C7,39.599163,8125.4653,C1-C2-C7-C17-C18,"(1, 2, 7, 17, 18)",C1-C2-C7-C17-C18,24.07000064849853,13990,11161.42749786377,2386.378765106201,15573.240041732788,1-2-7-17-18,78.05799999999999,8511.310000000001
229,229,C1-C5-C7,38.610985,8880.035,C1-C5-C7-C16-C19,"(1, 5, 7, 16, 19)",C1-C5-C7-C16-C19,33.00999999046326,13996,11015.65670967102,2387.1302604675293,15700.902223587036,1-5-7-16-19,78.77399999999999,8611.82
230,230,C4-C5-C8,39.052742,9533.585,C4-C5-C8-C18-C23,"(4, 5, 8, 18, 23)",C4-C5-C8-C18-C23,23.9999994635582,13986,10174.29518699646,2228.832006454468,14603.36709022522,4-5-8-18-23,72.154,8571.15
231,231,C1-C6-C8-C9,42.866512,10347.512,C1-C6-C8-C9-C19,"(1, 6, 8, 9, 19)",C1-C6-C8-C9-C19,37.65999972820282,13992,11282.97233581543,2411.78035736084,15200.125455856323,1-6-8-9-19,76.16799999999999,8492.36
232,232,C2-C4-C10,39.006943,9037.578,C2-C4-C10-C15-C17,"(2, 4, 10, 15, 17)",C2-C4-C10-C15-C17,37.11000084877014,13985,10894.811868667604,2374.422788619995,15276.283264160156,2-4-10-15-17,78.028,8437.64
233,233,C6-C7-C8,42.515194,10076.899,C6-C7-C8-C17-C20,"(6, 7, 8, 17, 20)",C6-C7-C8-C17-C20,25.440001487731934,13986,10886.24358177185,2326.579809188843,15127.193450927734,6-7-8-17-20,75.24,8678.54
234,234,C2-C3-C5-C7,45.93507,10494.521,C2-C3-C5-C7-C16,"(2, 3, 5, 7, 16)",C2-C3-C5-C7-C16,32.350000739097595,13991,11156.94785118103,2366.5037155151367,15456.288814544678,2-3-5-7-16,76.434,8576.539999999999
235,235,C4-C8-C9,40.121075,9579.0205,C4-C8-C9-C16-C23,"(4, 8, 9, 16, 23)",C4-C8-C9-C16-C23,31.779998540878296,13987,10923.789739608765,2378.0832290649414,15450.666904449465,4-8-9-16-23,75.11800000000001,8432.74
236,236,C5-C7-C8,38.739513,9546.863,C5-C7-C8-C15-C16,"(5, 7, 8, 15, 16)",C5-C7-C8-C15-C16,26.17999911308289,13992,10659.698009490969,2298.9368438720703,15387.961864471436,5-7-8-15-16,74.912,8539.95
237,237,C1-C3-C9,37.258717,8653.927,C1-C3-C9-C16-C22,"(1, 3, 9, 16, 22)",C1-C3-C9-C16-C22,20.999999344348907,13991,10842.066526412964,2363.241672515869,15231.154441833496,1-3-9-16-22,79.38,8479.07
238,238,C1-C3-C7,39.406086,8708.412,C1-C3-C7-C16-C25,"(1, 3, 7, 16, 25)",C1-C3-C7-C16-C25,29.64000105857849,13996,10863.57069015503,2412.8010272979736,15459.146738052368,1-3-7-16-25,79.514,8483.69
239,239,C1-C4-C9,36.652393,8492.748,C1-C4-C9-C17-C22,"(1, 4, 9, 17, 22)",C1-C4-C9-C17-C22,55.65999746322632,13990,10457.159280776978,2252.009153366089,15159.06834602356,1-4-9-17-22,80.582,8483.31
240,240,C1-C3-C8,35.928066,8125.7734,C1-C3-C8-C21-C25,"(1, 3, 8, 21, 25)",C1-C3-C8-C21-C25,47.08000123500824,13996,10690.64736366272,2339.72430229187,14945.94931602478,1-3-8-21-25,79.238,8500.78
241,241,C3-C4-C6-C7,49.197575,10461.977,C3-C4-C6-C7-C18,"(3, 4, 6, 7, 18)",C3-C4-C6-C7-C18,24.079999327659607,13986,10887.837171554564,2358.407735824585,15276.429891586304,3-4-6-7-18,71.83399999999999,8477.51
242,242,C2-C5-C7,39.386555,9021.078,C2-C5-C7-C15-C21,"(2, 5, 7, 15, 21)",C2-C5-C7-C15-C21,27.140000462532043,13995,10811.639785766602,2335.622549057007,15210.513353347778,2-5-7-15-21,80.046,8591.59
243,243,C1-C5-C7,38.68426,8886.347,C1-C5-C7-C16-C23,"(1, 5, 7, 16, 23)",C1-C5-C7-C16-C23,41.80999994277954,13996,10987.058877944946,2371.762752532959,15187.0756149292,1-5-7-16-23,79.166,8630.42
244,244,C5-C6-C7,40.928246,10109.079,C5-C6-C7-C16-C24,"(5, 6, 7, 16, 24)",C5-C6-C7-C16-C24,34.99999940395355,13987,10220.561027526855,2178.931951522827,14656.709671020508,5-6-7-16-24,74.21000000000001,8565.460000000001
245,245,C2-C3-C10,40.18989,8920.67,C2-C3-C10-C20-C25,"(2, 3, 10, 20, 25)",C2-C3-C10-C20-C25,11.12999990582466,13984,10760.809659957886,2368.284225463867,15262.957334518433,2-3-10-20-25,79.078,8654.98
246,246,C1-C3-C7-C8,46.72734,10093.261,C1-C3-C7-C8-C23,"(1, 3, 7, 8, 23)",C1-C3-C7-C8-C23,36.77999973297119,13996,10529.55961227417,2371.687173843384,15231.499433517456,1-3-7-8-23,78.714,8521.09
247,247,C1-C4-C6-C10,45.929897,10566.573,C1-C4-C6-C10-C23,"(1, 4, 6, 10, 23)",C1-C4-C6-C10-C23,46.34000062942505,13986,10342.829704284668,2250.5385875701904,14894.76490020752,1-4-6-10-23,76.30600000000001,8530.78
248,248,C5-C7-C10,42.50021,10332.132,C5-C7-C10-C16-C24,"(5, 7, 10, 16, 24)",C5-C7-C10-C16-C24,39.10000026226044,13986,11010.640859603882,2324.258804321289,15142.240762710571,5-7-10-16-24,76.232,8535.050000000001
249,249,C6-C7-C8,38.689774,9943.921,C6-C7-C8-C16-C19,"(6, 7, 8, 16, 19)",C6-C7-C8-C16-C19,17.71000027656555,13988,10952.588081359863,2360.3551387786865,15288.689374923706,6-7-8-16-19,73.32,8445.87
250,250,C3-C5-C10,40.47621,9693.1875,C3-C5-C10-C16-C17,"(3, 5, 10, 16, 17)",C3-C5-C10-C16-C17,35.100001096725464,13991,11120.477437973022,2466.110944747925,15557.997703552246,3-5-10-16-17,76.44200000000001,8539.859999999999
251,251,C1-C4-C5-C8,46.07126,10067.876,C1-C4-C5-C8-C17,"(1, 4, 5, 8, 17)",C1-C4-C5-C8-C17,34.36000049114227,13991,10843.052864074709,2284.958600997925,15205.315589904783,1-4-5-8-17,75.858,8613.32
252,252,C2-C4-C5-C6,46.85016,10758.557,C2-C4-C5-C6-C15,"(2, 4, 5, 6, 15)",C2-C4-C5-C6-C15,28.029999136924744,13986,10297.487020492554,2203.7601470947266,15299.522161483765,2-4-5-6-15,74.256,8590.85
253,253,C4-C6-C8-C9,45.079872,10801.898,C4-C6-C8-C9-C15,"(4, 6, 8, 9, 15)",C4-C6-C8-C9-C15,27.549999952316284,13987,10583.950996398926,2349.3244647979736,14849.93863105774,4-6-8-9-15,73.374,8436.38
254,254,C1-C2-C4-C5,43.158314,10330.622,C1-C2-C4-C5-C24,"(1, 2, 4, 5, 24)",C1-C2-C4-C5-C24,23.07000011205673,13985,10841.05634689331,2376.8069744110107,15377.96187400818,1-2-4-5-24,77.362,8631.23
255,255,C1-C7-C8,34.659153,8470.2,C1-C7-C8-C16-C22,"(1, 7, 8, 16, 22)",C1-C7-C8-C16-C22,27.75000035762787,13987,11279.495477676392,2645.4315185546875,27377.64048576355,1-7-8-16-22,76.814,8485.85
256,256,C1-C5-C6,38.85849,8459.486,C1-C5-C6-C20-C23,"(1, 5, 6, 20, 23)",C1-C5-C6-C20-C23,21.389999985694885,13990,11367.166757583618,2509.5198154449463,16103.13320159912,1-5-6-20-23,77.936,8877.94
257,257,C1-C2-C3-C10,46.74295,10393.705,C1-C2-C3-C10-C23,"(1, 2, 3, 10, 23)",C1-C2-C3-C10-C23,26.480001211166385,13990,11331.468105316162,2500.67138671875,15768.079996109009,1-2-3-10-23,80.046,8524.78
258,258,C3-C4-C5,40.43341,9178.846,C3-C4-C5-C15-C23,"(3, 4, 5, 15, 23)",C3-C4-C5-C15-C23,40.25999903678894,13995,11259.913206100464,2434.788703918457,15748.032569885254,3-4-5-15-23,78.07600000000001,8580.99
259,259,C1-C4-C5-C8,46.175392,10060.801,C1-C4-C5-C8-C15,"(1, 4, 5, 8, 15)",C1-C4-C5-C8-C15,41.31999909877777,13991,10327.672958374023,2233.731985092163,14987.258911132812,1-4-5-8-15,75.572,8610.56
260,260,C3-C4-C5,43.30337,9279.891,C3-C4-C5-C17-C20,"(3, 4, 5, 17, 20)",C3-C4-C5-C17-C20,41.65000021457672,13989,11042.786121368408,2411.0565185546875,15713.881015777588,3-4-5-17-20,77.44000000000001,8794.74
261,261,C3-C7-C9-C10,52.0484,10638.942,C3-C7-C9-C10-C18,"(3, 7, 9, 10, 18)",C3-C7-C9-C10-C18,38.7800008058548,13990,11129.71544265747,2410.991668701172,15754.067420959473,3-7-9-10-18,76.044,8422.98
262,262,C2-C4-C6,36.005196,8853.074,C2-C4-C6-C21-C22,"(2, 4, 6, 21, 22)",C2-C4-C6-C21-C22,33.980000019073486,13981,11022.51935005188,2379.0993690490723,15395.239114761353,2-4-6-21-22,76.28999999999999,8499.12
263,263,C3-C6-C9,44.410114,9598.109,C3-C6-C9-C19-C20,"(3, 6, 9, 19, 20)",C3-C6-C9-C19-C20,43.77000033855438,13990,11571.128129959106,2387.129545211792,15759.562015533447,3-6-9-19-20,77.75,8673.779999999999
264,264,C3-C6-C7,40.84376,9540.619,C3-C6-C7-C16-C21,"(3, 6, 7, 16, 21)",C3-C6-C7-C16-C21,12.330000102519987,13992,11075.287342071531,2428.66325378418,15713.348388671877,3-6-7-16-21,75.972,8485.87
265,265,C1-C4-C7-C8,49.56341,10121.01,C1-C4-C7-C8-C20,"(1, 4, 7, 8, 20)",C1-C4-C7-C8-C20,21.58000022172928,13985,11100.10027885437,2414.536237716675,15549.359560012816,1-4-7-8-20,76.544,8733.240000000002
266,266,C1-C4-C6-C8,48.2845,10189.606,C1-C4-C6-C8-C20,"(1, 4, 6, 8, 20)",C1-C4-C6-C8-C20,35.830000042915344,13981,11168.371677398682,2428.784847259521,15691.097497940063,1-4-6-8-20,73.45,8746.07
267,267,C3-C4-C10,40.79793,9306.16,C3-C4-C10-C20-C23,"(3, 4, 10, 20, 23)",C3-C4-C10-C20-C23,35.0600004196167,13984,11612.51163482666,2539.011240005493,15953.01866531372,3-4-10-20-23,77.97600000000001,8686.09
268,268,C4-C5-C7,41.564373,9797.579,C4-C5-C7-C18-C24,"(4, 5, 7, 18, 24)",C4-C5-C7-C18-C24,31.220000982284542,13985,10938.952207565308,2365.663290023804,15557.093620300291,4-5-7-18-24,73.924,8560.45
269,269,C1-C3-C6-C10,45.96405,10594.567,C1-C3-C6-C10-C24,"(1, 3, 6, 10, 24)",C1-C3-C6-C10-C24,30.84000051021576,13986,10556.51593208313,2370.033264160156,15329.310655593872,1-3-6-10-24,76.31800000000001,8505.640000000001
270,270,C3-C4-C5,39.659847,9327.971,C3-C4-C5-C16-C25,"(3, 4, 5, 16, 25)",C3-C4-C5-C16-C25,38.679999113082886,13991,10935.01114845276,2363.632917404175,15606.600522994995,3-4-5-16-25,75.67800000000001,8544.18
271,271,C2-C4-C6-C8,45.624416,10376.131,C2-C4-C6-C8-C15,"(2, 4, 6, 8, 15)",C2-C4-C6-C8-C15,44.06999945640564,13982,10775.728940963743,2343.3284759521484,15240.464210510254,2-4-6-8-15,72.522,8465.880000000001
272,272,C1-C5-C10,38.38075,8709.914,C1-C5-C10-C17-C24,"(1, 5, 10, 17, 24)",C1-C5-C10-C17-C24,35.15999913215637,13990,10652.618408203123,2313.743829727173,15021.793127059937,1-5-10-17-24,79.308,8591.94
273,273,C3-C4-C5-C7,47.949768,10859.141,C3-C4-C5-C7-C25,"(3, 4, 5, 7, 25)",C3-C4-C5-C7-C25,30.23999929428101,13995,11202.706575393677,2392.116069793701,15467.929601669312,3-4-5-7-25,77.65,8558.369999999999
274,274,C2-C6-C8,36.173603,8786.354,C2-C6-C8-C23-C25,"(2, 6, 8, 23, 25)",C2-C6-C8-C23-C25,32.73000121116638,13987,11106.614112854004,2417.100429534912,15384.836673736572,2-6-8-23-25,75.662,8459.67
275,275,C5-C8-C9-C10,47.64851,11144.237,C5-C8-C9-C10-C25,"(5, 8, 9, 10, 25)",C5-C8-C9-C10-C25,31.720000505447388,13991,10968.767642974854,2407.1266651153564,15492.97332763672,5-8-9-10-25,76.45,8501.94
276,276,C1-C2-C5-C7,47.413773,9979.086,C1-C2-C5-C7-C18,"(1, 2, 5, 7, 18)",C1-C2-C5-C7-C18,29.350000619888306,13990,10727.466344833374,2371.0107803344727,15326.196908950806,1-2-5-7-18,76.30799999999999,8634.11
277,277,C3-C4-C6-C10,47.712723,10976.013,C3-C4-C6-C10-C15,"(3, 4, 6, 10, 15)",C3-C4-C6-C10-C15,43.61000061035156,13986,10472.811937332152,2311.7361068725586,15166.489601135254,3-4-6-10-15,74.36800000000001,8455.039999999999
278,278,C1-C6-C10,37.42941,8798.362,C1-C6-C10-C19-C22,"(1, 6, 10, 19, 22)",C1-C6-C10-C19-C22,46.72000110149384,13986,10152.167558670044,2325.2358436584477,14190.252542495728,1-6-10-19-22,78.04799999999999,8499.48
279,279,C4-C7-C10,43.486073,9760.887,C4-C7-C10-C22-C25,"(4, 7, 10, 22, 25)",C4-C7-C10-C22-C25,29.440000653266907,13985,10787.40930557251,2329.064130783081,15275.695323944092,4-7-10-22-25,78.736,8417.56
280,280,C2-C4-C7,38.960842,8891.915,C2-C4-C7-C15-C19,"(2, 4, 7, 15, 19)",C2-C4-C7-C15-C19,40.36000072956085,13990,10596.011638641356,2349.403619766236,14770.48373222351,2-4-7-15-19,79.044,8457.240000000002
281,281,C1-C6-C9-C10,49.6701,10186.959,C1-C6-C9-C10-C18,"(1, 6, 9, 10, 18)",C1-C6-C9-C10-C18,26.28999948501587,13986,11070.607423782349,2321.633100509644,15494.770288467407,1-6-9-10-18,74.26599999999999,8488.17
282,282,C2-C5-C8,36.38478,8731.835,C2-C5-C8-C23-C25,"(2, 5, 8, 23, 25)",C2-C5-C8-C23-C25,35.31000018119812,13991,11011.618852615356,2305.7780265808105,15341.694831848145,2-5-8-23-25,77.48400000000001,8558.53
283,283,C3-C5-C7,42.740482,9579.709,C3-C5-C7-C18-C23,"(3, 5, 7, 18, 23)",C3-C5-C7-C18-C23,41.9299989938736,13995,11141.959190368652,2587.632894515991,15685.773611068726,3-5-7-18-23,76.408,8583.27
284,284,C1-C3-C9,40.392296,8361.853,C1-C3-C9-C21-C23,"(1, 3, 9, 21, 23)",C1-C3-C9-C21-C23,39.43000137805939,14000,10467.287302017212,2253.6635398864746,14891.093730926514,1-3-9-21-23,82.72800000000001,8529.04
285,285,C3-C7-C10,43.114716,9794.056,C3-C7-C10-C18-C24,"(3, 7, 10, 18, 24)",C3-C7-C10-C18-C24,38.78999948501587,13985,10903.076887130735,2353.6593914031982,15248.785972595217,3-7-10-18-24,75.372,8430.02
286,286,C1-C5-C6,39.18074,8444.846,C1-C5-C6-C20-C25,"(1, 5, 6, 20, 25)",C1-C5-C6-C20-C25,33.95000100135803,13990,11081.907033920288,2327.380418777466,15527.84514427185,1-5-6-20-25,77.702,8841.45
287,287,C6-C7-C10,44.38344,9960.46,C6-C7-C10-C16-C18,"(6, 7, 10, 16, 18)",C6-C7-C10-C16-C18,24.789999425411224,13982,10705.661058425903,2371.734619140625,15105.274677276611,6-7-10-16-18,71.41799999999999,8441.68
288,288,C1-C2-C6-C10,44.773705,10584.507,C1-C2-C6-C10-C24,"(1, 2, 6, 10, 24)",C1-C2-C6-C10-C24,37.49000132083893,13981,10857.419967651367,2306.5662384033203,14847.71180152893,1-2-6-10-24,76.406,8512.18
289,289,C3-C6-C8-C9,44.983154,10732.11,C3-C6-C8-C9-C23,"(3, 6, 8, 9, 23)",C3-C6-C8-C9-C23,22.31000065803528,13992,10828.90558242798,2346.1084365844727,15198.004961013794,3-6-8-9-23,75.244,8458.6
290,290,C1-C4-C5-C9,49.914906,10512.565,C1-C4-C5-C9-C20,"(1, 4, 5, 9, 20)",C1-C4-C5-C9-C20,29.46000099182129,13989,10602.401733398438,2298.175811767578,15213.089227676392,1-4-5-9-20,78.528,8836.7
291,291,C1-C5-C7,38.733803,8614.768,C1-C5-C7-C20-C24,"(1, 5, 7, 20, 24)",C1-C5-C7-C20-C24,33.50000083446503,13989,10334.293842315674,2159.630298614502,14930.971145629885,1-5-7-20-24,79.79400000000001,8841.130000000001
292,292,C1-C5-C9,40.37729,8329.344,C1-C5-C9-C15-C18,"(1, 5, 9, 15, 18)",C1-C5-C9-C15-C18,10.270000249147415,13995,11098.68597984314,2371.117353439331,15198.358535766602,1-5-9-15-18,77.352,8590.74
293,293,C1-C3-C6,41.204407,8426.596,C1-C3-C6-C15-C20,"(1, 3, 6, 15, 20)",C1-C3-C6-C15-C20,39.14999961853027,13990,11041.451454162598,2404.772996902466,15355.905294418337,1-3-6-15-20,77.896,8744.32
294,294,C4-C6-C10,43.508415,9329.404,C4-C6-C10-C15-C18,"(4, 6, 10, 15, 18)",C4-C6-C10-C15-C18,21.940000355243683,13981,10691.813230514526,2348.167181015014,15249.391555786133,4-6-10-15-18,71.64399999999999,8444.61
295,295,C2-C3-C5,44.20538,9261.482,C2-C3-C5-C18-C20,"(2, 3, 5, 18, 20)",C2-C3-C5-C18-C20,11.990000307559969,13984,10429.046869277954,2245.5294132232666,15014.1499042511,2-3-5-18-20,74.88399999999999,8802.25
296,296,C1-C4-C8,36.90345,8312.371,C1-C4-C8-C15-C20,"(1, 4, 8, 15, 20)",C1-C4-C8-C15-C20,30.309998989105225,13985,10982.174396514893,2357.487916946411,14999.286651611328,1-4-8-15-20,76.736,8719.37
297,297,C1-C6-C7-C10,48.313324,10674.577,C1-C6-C7-C10-C15,"(1, 6, 7, 10, 15)",C1-C6-C7-C10-C15,40.04000127315521,13991,25432.732582092285,15868.15857887268,30028.38706970215,1-6-7-10-15,77.622,8504.789999999999
298,298,C6-C7-C8,40.05872,9960.727,C6-C7-C8-C19-C23,"(6, 7, 8, 19, 23)",C6-C7-C8-C19-C23,41.62000119686127,13992,11526.073694229126,2451.4319896698,15959.043264389038,6-7-8-19-23,76.10600000000001,8469.57
299,299,C2-C3-C9,42.595654,9008.283,C2-C3-C9-C17-C20,"(2, 3, 9, 17, 20)",C2-C3-C9-C17-C20,44.040000438690186,13989,10366.833448410034,2298.438787460327,14589.694261550903,2-3-9-17-20,80.298,8666.92
300,300,C3-C5-C7,44.37963,9527.299,C3-C5-C7-C19-C20,"(3, 5, 7, 19, 20)",C3-C5-C7-C19-C20,34.790000319480896,13994,11207.02576637268,2360.610246658325,15808.311223983765,3-5-7-19-20,79.322,8794.15
301,301,C4-C6-C7-C9,49.230595,11017.45,C4-C6-C7-C9-C15,"(4, 6, 7, 9, 15)",C4-C6-C7-C9-C15,46.68999910354614,13991,10956.297636032104,2408.2627296447754,15692.626237869265,4-6-7-9-15,76.38000000000001,8449.66
302,302,C1-C2-C4-C9,45.11303,10239.387,C1-C2-C4-C9-C19,"(1, 2, 4, 9, 19)",C1-C2-C4-C9-C19,46.549999713897705,13990,11253.919124603271,2482.3784828186035,15377.532720565796,1-2-4-9-19,79.728,8503.41
303,303,C3-C5-C10,46.288,9853.07,C3-C5-C10-C18-C20,"(3, 5, 10, 18, 20)",C3-C5-C10-C18-C20,21.0999995470047,13984,11456.128120422363,2472.7017879486084,15780.370712280272,3-5-10-18-20,74.414,8776.68
304,304,C1-C4-C5-C9,45.717827,10604.994,C1-C4-C5-C9-C24,"(1, 4, 5, 9, 24)",C1-C4-C5-C9-C24,31.18000030517578,13990,11263.355016708374,2419.849872589112,15832.140445709229,1-4-5-9-24,78.21400000000001,8601.73
305,305,C2-C4-C8,33.426445,8633.614,C2-C4-C8-C21-C24,"(2, 4, 8, 21, 24)",C2-C4-C8-C21-C24,22.830000519752502,13981,10946.1407661438,2418.423891067505,15540.07863998413,2-4-8-21-24,75.76,8468.630000000001
306,306,C6-C9-C10,44.044975,10544.544,C6-C9-C10-C16-C21,"(6, 9, 10, 16, 21)",C6-C9-C10-C16-C21,46.05000019073486,13987,10967.427730560305,2401.228666305542,15429.139852523804,6-9-10-16-21,75.84,8445.33
307,307,C2-C6-C9,38.297817,8952.887,C2-C6-C9-C15-C16,"(2, 6, 9, 15, 16)",C2-C6-C9-C15-C16,22.7400004863739,13987,11195.0581073761,2453.855037689209,15578.701257705688,2-6-9-15-16,75.744,8440.85
308,308,C4-C5-C6,42.286003,9683.693,C4-C5-C6-C18-C23,"(4, 5, 6, 18, 23)",C4-C5-C6-C18-C23,35.49000024795532,13986,11353.89256477356,2441.861629486084,15755.392789840698,4-5-6-18-23,72.066,8597.26
309,309,C3-C6-C8,38.15129,9169.442,C3-C6-C8-C20-C21,"(3, 6, 8, 20, 21)",C3-C6-C8-C20-C21,37.09999918937683,13986,11459.822416305542,2437.891721725464,15854.419708251951,3-6-8-20-21,74.83,8707.28
310,310,C3-C6-C7-C9,49.246567,11040.678,C3-C6-C7-C9-C19,"(3, 6, 7, 9, 19)",C3-C6-C7-C9-C19,51.889997720718384,13996,10793.922901153564,2283.944606781006,15610.85057258606,3-6-7-9-19,77.85799999999999,8453.279999999999
311,311,C5-C6-C9,45.517498,9505.302,C5-C6-C9-C17-C18,"(5, 6, 9, 17, 18)",C5-C6-C9-C17-C18,29.10999953746796,13991,10939.654111862184,2400.65336227417,15376.239776611328,5-6-9-17-18,73.91799999999999,8552.52
312,312,C4-C5-C6-C9,47.996292,11069.57,C4-C5-C6-C9-C23,"(4, 5, 6, 9, 23)",C4-C5-C6-C9-C23,36.41000092029572,13991,11017.717599868774,2407.755136489868,15576.636552810667,4-5-6-9-23,75.73,8584.73
313,313,C1-C7-C9,43.055573,8919.604,C1-C7-C9-C18-C19,"(1, 7, 9, 18, 19)",C1-C7-C9-C18-C19,17.54000037908554,13995,10967.753887176514,2359.6270084381104,15302.607774734495,1-7-9-18-19,78.854,8483.83
314,314,C2-C5-C7-C8,47.601227,10480.194,C2-C5-C7-C8-C17,"(2, 5, 7, 8, 17)",C2-C5-C7-C8-C17,36.52999997138977,13991,11082.67903327942,2371.0336685180664,15684.717655181885,2-5-7-8-17,76.56800000000001,8564.890000000001
315,315,C1-C2-C3-C7,46.502586,10331.5625,C1-C2-C3-C7-C23,"(1, 2, 3, 7, 23)",C1-C2-C3-C7-C23,46.50000035762787,13995,10884.997129440308,2402.1875858306885,15443.51053237915,1-2-3-7-23,81.118,8542.36
316,316,C5-C6-C8,42.14028,9801.016,C5-C6-C8-C19-C20,"(5, 6, 8, 19, 20)",C5-C6-C8-C19-C20,32.76999890804291,13986,10923.391819000244,2320.4987049102783,15602.936029434204,5-6-8-19-20,73.912,8792.25
317,317,C2-C5-C6,40.129677,8615.775,C2-C5-C6-C15-C18,"(2, 5, 6, 15, 18)",C2-C5-C6-C15-C18,22.08999991416931,13986,10964.720487594604,2354.4187545776367,15189.22519683838,2-5-6-15-18,72.78,8579.26
318,318,C2-C3-C4,39.23274,8572.39,C2-C3-C4-C20-C23,"(2, 3, 4, 20, 23)",C2-C3-C4-C20-C23,41.26000106334686,13984,11034.403085708618,2361.800193786621,15481.766700744629,2-3-4-20-23,78.446,8711.66
319,319,C2-C3-C4,37.450882,8699.91,C2-C3-C4-C22-C23,"(2, 3, 4, 22, 23)",C2-C3-C4-C22-C23,56.37000203132629,13985,10694.177865982056,2316.200494766236,15107.133626937866,2-3-4-22-23,78.75,8481.07
320,320,C1-C2-C7,39.793926,8375.432,C1-C2-C7-C15-C17,"(1, 2, 7, 15, 17)",C1-C2-C7-C15-C17,30.219998955726624,13995,10854.090690612791,2360.219955444336,15213.717460632324,1-2-7-15-17,81.66400000000002,8506.42
321,321,C1-C5-C10,42.23322,8960.505,C1-C5-C10-C18-C23,"(1, 5, 10, 18, 23)",C1-C5-C10-C18-C23,23.019999265670776,13990,10998.323917388916,2312.2687339782715,15254.737377166748,1-5-10-18-23,76.652,8618.050000000001
322,322,C4-C6-C7,44.034164,9756.705,C4-C6-C7-C18-C25,"(4, 6, 7, 18, 25)",C4-C6-C7-C18-C25,28.619998693466187,13986,10480.216026306152,2305.827379226685,15265.378952026367,4-6-7-18-25,73.104,8449.08
323,323,C1-C3-C5,39.524456,8378.47,C1-C3-C5-C20-C24,"(1, 3, 5, 20, 24)",C1-C3-C5-C20-C24,31.99000060558319,13989,10764.889001846312,2353.6524772644043,15266.587018966677,1-3-5-20-24,79.10400000000001,8842.58
324,324,C1-C4-C7-C10,47.461796,10517.559,C1-C4-C7-C10-C17,"(1, 4, 7, 10, 17)",C1-C4-C7-C10-C17,43.70000064373016,13990,10899.921417236328,2325.430154800415,15247.753143310549,1-4-7-10-17,79.064,8497.33
